n_points,HI_percent,SA_dyne_s_cm2,mean_inlet_velocity
43,5.276125275397214e-07,0.35252764912243656,0.124981239
42,5.796968914019185e-07,0.36604555787137544,0.124965832
43,5.171228040315275e-07,0.3539708158300664,0.124958172
42,5.783366419797905e-07,0.3663919841741756,0.124935389
42,5.798770500263929e-07,0.36623873913812377,0.12495055
42,5.281677995021528e-07,0.3553155862843542,0.124927856
42,5.274156658651899e-07,0.35529985427944516,0.124920368
42,5.279454217963087e-07,0.3553128856779404,0.124925599
42,5.293281808386998e-07,0.3545775587747445,0.124973521
42,5.816714913863092e-07,0.36600475963093665,0.124986641
42,5.816187794391465e-07,0.3659974214734041,0.124986634
42,5.288095252800405e-07,0.3553067223146553,0.12495701
42,5.798251867137966e-07,0.3662291092545077,0.124950543
42,5.797427947414938e-07,0.36604826847433236,0.124965817
42,5.790463519675859e-07,0.3663125942552654,0.124942943
42,5.783692244153685e-07,0.3663960357771765,0.124935396
42,5.803894322832759e-07,0.3661756991194253,0.124955848
43,5.64899069338307e-07,0.3630145673332444,0.124996781
42,5.825227443457715e-07,0.36533644028131196,0.125012457
42,5.311717823679988e-07,0.35640794462532616,0.125025883
43,5.070583333700139e-07,0.34985972651912695,0.125028282
43,5.113250879005338e-07,0.3514123240837772,0.125033826
42,5.844672620146229e-07,0.3648618539459775,0.125044227
42,5.851546000362741e-07,0.364578554737076,0.125057861
43,5.466517970895166e-07,0.3587738568735471,0.12506032
42,5.331129579466593e-07,0.35219690585353425,0.125068396
43,5.312863331699815e-07,0.35517736138927264,0.125076532
43,5.228152511319368e-07,0.35266568989735075,0.12509039
43,5.298289160076705e-07,0.3545028564950308,0.125092864
42,5.529899883158522e-07,0.35513859282023785,0.125098601
43,5.321247411319258e-07,0.35454920184932104,0.12510936
42,5.816048808541571e-07,0.3644074364340175,0.125044242
42,5.827886818653385e-07,0.36459543837044284,0.125044227
42,5.825230897582155e-07,0.3645540103798067,0.125044242
42,5.829538836032552e-07,0.36462206685297766,0.125044227
43,5.117907193783639e-07,0.35150974072813185,0.125033841
42,5.488547338200857e-07,0.3592412617261986,0.125017986
42,5.825109156442452e-07,0.36533401619208733,0.125012472
42,5.850710779747756e-07,0.36602300449060066,0.125004604
43,5.640768467625468e-07,0.3628422417929678,0.124996796
43,5.234821679213263e-07,0.3531722405322719,0.124981239
42,5.789177891049904e-07,0.3657877838427472,0.124972351
42,5.794463419694757e-07,0.36601334333095553,0.124965809
42,5.791838819946926e-07,0.36633572355767674,0.124942943
42,5.804865709835828e-07,0.36619235186203214,0.12495587
42,5.815160380757366e-07,0.3664369378465342,0.124964662
42,5.783616776542546e-07,0.3663947426631563,0.124935389
42,5.781853200604369e-07,0.3663932682186432,0.124934241
43,5.551371432281131e-07,0.3608155365084666,0.124981239
43,5.224711461879355e-07,0.35545406700905724,0.124996781
43,5.230190384203524e-07,0.3554773993239418,0.124996789
42,5.798142192770973e-07,0.3660579281231739,0.124965809
42,5.813936254673774e-07,0.36641649562421685,0.124964662
42,5.281454807543101e-07,0.3540413118289526,0.1249789
42,5.799690801871343e-07,0.3662530874628112,0.124950536
43,5.581214753154187e-07,0.3634461752444692,0.1249635
42,5.798762427654348e-07,0.36626877922275003,0.124949403
42,5.796318139930276e-07,0.366032747373965,0.124965824
43,5.41739819146964e-07,0.35788203358500786,0.12501128
42,5.31267057280749e-07,0.35643102877402594,0.125025883
43,5.089340567609677e-07,0.35033185819764345,0.12503624
42,5.44590099805527e-07,0.35776613903943144,0.125041351
42,5.844762584184326e-07,0.36407863338860436,0.125049829
42,5.850032986580783e-07,0.3643555059515612,0.125049829
42,5.817058597730019e-07,0.363475875505493,0.125068396
43,5.475084866166038e-07,0.35907201114977394,0.12506032
43,5.580888107830398e-07,0.3601414048455341,0.125074074
43,5.477263652706229e-07,0.35750328606759324,0.12508221
41,5.41139982989347e-07,0.35403137090183023,0.125101104
43,5.298101096719441e-07,0.354498391028795,0.125092879
41,5.193825921290003e-07,0.3474275731073676,0.125106856
41,5.388364863377744e-07,0.35295777727482547,0.125115126
42,5.418420508991624e-07,0.3524430413632224,0.125125974
43,5.45417521338421e-07,0.35847838805601395,0.12506032
43,5.472918616393723e-07,0.35893207310175346,0.12506032
43,5.473239601883808e-07,0.3590021806197494,0.12506032
43,5.479793619563801e-07,0.3592237486241688,0.12506032
42,5.325865731743335e-07,0.35260190528367563,0.125049829
43,5.113507092589014e-07,0.35141685760982283,0.125033841
43,5.562623377816498e-07,0.36111287436737033,0.125028297
42,5.479560677999801e-07,0.35908272514207357,0.125020355
42,5.825852616791021e-07,0.3653406145292079,0.125012472
43,5.196418636398424e-07,0.35487169325828216,0.124996781
42,5.797723387678845e-07,0.3656987925632594,0.124987826
44,5.204105161178037e-07,0.3533013066723615,0.12498007
42,5.799738902825085e-07,0.36625383911154114,0.124950543
42,5.79852088097627e-07,0.36606622215502227,0.124965817
43,5.226536885183592e-07,0.35301967526229283,0.124981239
42,5.798749665968586e-07,0.3662685441775913,0.124949388
42,5.288988142174144e-07,0.35538178674634524,0.12495701
42,5.817643588435863e-07,0.3659107671913576,0.124989003
42,5.805462770599257e-07,0.3653492961616852,0.125002235
43,5.294982564419792e-07,0.35550869631956034,0.12501128
42,5.455500795826769e-07,0.3584913516638412,0.125019163
44,5.197752548917758e-07,0.35252720743258104,0.12501128
42,5.45542048129935e-07,0.35849207272062067,0.125019178
42,5.28345829185242e-07,0.3540828337402872,0.124978893
42,5.27916840309837e-07,0.3539960194958206,0.1249789
42,5.817598344865713e-07,0.36591073660563567,0.124988995
43,5.581531775863548e-07,0.36342716812068876,0.1249635
42,5.293107708311546e-07,0.35456092077673956,0.124973513
43,5.613349839653821e-07,0.3620654358205307,0.125036255
42,5.326374268360691e-07,0.3538762339960202,0.125049815
43,5.47014282604386e-07,0.3588650107716349,0.12506032
43,5.310581264969046e-07,0.3551203233254341,0.125076517
43,5.319544701347863e-07,0.35520124979580037,0.125084698
42,5.333564058743728e-07,0.3522884832185454,0.125068411
43,5.228511002579513e-07,0.3526737750776799,0.12509039
43,5.321504111370032e-07,0.354556165214667,0.12510936
41,5.458443119148793e-07,0.35391478505276114,0.12511763
42,5.493554444517622e-07,0.3591718430922913,0.125101104
41,4.980592230290287e-07,0.34264914555802933,0.125118122
44,5.091012560392151e-07,0.3499542303329736,0.125131786
44,5.090451154213584e-07,0.34974017107306127,0.125142738
43,5.313705388013404e-07,0.3551995843614352,0.125076532
43,5.314967996762253e-07,0.3552303644349325,0.125076532
43,5.314051054849859e-07,0.3552076075497803,0.125076532
43,5.312728160789026e-07,0.35517470341055213,0.125076532
42,5.552878805628254e-07,0.3609170015284244,0.125065953
42,5.323640090381689e-07,0.3525401029100431,0.125049829
42,5.829781016313846e-07,0.3646247688534207,0.125044227
43,5.587468510533633e-07,0.3616997547727185,0.125036255
43,5.059395052705588e-07,0.34960512367798896,0.125028282
42,5.827398251657227e-07,0.36536169558331744,0.125012472
42,5.838123902007857e-07,0.36584333997084323,0.125003412
42,5.215837375957316e-07,0.3527564898438573,0.124995604
43,5.577168594269613e-07,0.36340535962407555,0.124963507
42,5.29396574006271e-07,0.3545887842397156,0.124973521
43,5.645284091527854e-07,0.3629542827777407,0.124996789
42,5.819570718186274e-07,0.3659409229724291,0.12498901
42,5.798605797875534e-07,0.3659519949043518,0.124971181
42,5.803594148228606e-07,0.3653241094442298,0.125002235
42,5.824388886196583e-07,0.36531870452210863,0.125012457
43,5.113563449798183e-07,0.3514191884211427,0.125033826
43,5.055670689892414e-07,0.34953003419587,0.125028282
42,5.434203032909083e-07,0.3574781232151161,0.125041828
42,5.818527968193774e-07,0.36592246169552817,0.124988995
42,5.819022466923831e-07,0.36593444996651636,0.124989003
42,5.807219732852634e-07,0.36537304887820793,0.12500225
42,5.294217268930821e-07,0.3545952946044569,0.124973513
42,5.817787322278006e-07,0.366019558872912,0.124986649
42,5.837972338436837e-07,0.3647567617067511,0.125044227
42,5.851904719437663e-07,0.36458114698984656,0.125057876
43,5.482074529809125e-07,0.3593004454577792,0.12506032
43,5.391148649926873e-07,0.35612327173537833,0.125074089
43,5.314627056852214e-07,0.35521996092395464,0.125076517
43,5.320312242806702e-07,0.35521953501445835,0.125084698
43,5.725722596848612e-07,0.362339376661083,0.125098616
43,5.306477407751241e-07,0.3542162827124486,0.125108108
42,5.115971283736086e-07,0.3490252939407348,0.12511763
44,5.090727386135502e-07,0.34995303237752523,0.125131786
44,5.091342875950728e-07,0.34995645690793226,0.125131786
43,5.225786873604215e-07,0.35191962876970906,0.125116393
44,5.090354878069524e-07,0.349738796237018,0.125142708
43,5.163342536176976e-07,0.3458976748451616,0.125157028
43,5.111148821445534e-07,0.3485592023772966,0.125165507
43,5.295889214214936e-07,0.354443788779798,0.125092864
43,5.296375180924149e-07,0.35445612531660003,0.125092879
43,5.296610667967731e-07,0.3544617201622561,0.125092879
43,5.296043556042728e-07,0.3544475650767644,0.125092864
43,5.591159090053637e-07,0.3598225867063996,0.125082225
42,5.544000186408345e-07,0.36073003725856867,0.125065953
43,5.218772177643701e-07,0.35379665334336435,0.125059098
42,5.853811887893158e-07,0.3646203880663617,0.125052258
42,5.838932923885631e-07,0.36477068547808333,0.125044227
43,5.565705230647477e-07,0.36115516100181405,0.125028297
42,5.479097014581852e-07,0.35905074157407046,0.125019178
44,5.19777082390692e-07,0.35250470115967714,0.125011265
42,5.282005755915219e-07,0.35405853732585274,0.1249789
42,5.825624744595204e-07,0.3653406417535367,0.125012472
42,5.849759983978596e-07,0.3660105521760724,0.125004619
42,5.820614073683358e-07,0.3659557851673857,0.124989003
43,5.356960121143791e-07,0.3565830976216786,0.124981239
42,5.823160557999483e-07,0.3652996032586635,0.125012472
44,5.081856938390964e-07,0.3509487392962168,0.125027075
42,5.854565999535438e-07,0.36439363470509284,0.125049844
42,5.431933707948533e-07,0.35742203227055674,0.125041828
42,5.855733513324387e-07,0.3646344936120524,0.125052273
42,5.805859330073147e-07,0.365354186211342,0.12500225
43,5.287333713804031e-07,0.35662219400753004,0.124996796
42,5.825725571875801e-07,0.3653345055277183,0.125012487
42,5.817369529077196e-07,0.3660131711708867,0.124986649
43,5.638332548432127e-07,0.3627953701294953,0.124996789
42,5.826279528376131e-07,0.36363915556641213,0.125068426
43,5.482658226628323e-07,0.35931718275271773,0.125060305
43,5.319639071271837e-07,0.3552032401781527,0.125084698
43,5.228737642026824e-07,0.352679109390213,0.12509039
43,5.576071857530668e-07,0.35961905991900306,0.125098616
43,5.322005326498857e-07,0.35456791948403277,0.125109345
43,5.581735271913398e-07,0.3591182321279329,0.125123441
44,5.091276987164867e-07,0.3499561448784885,0.125131801
44,5.090944894012488e-07,0.3499547922595652,0.125131786
44,5.090779490256116e-07,0.3497412328228153,0.125142708
41,5.124579727709892e-07,0.3448976754117328,0.125148579
43,5.315376732906318e-07,0.35340481335277174,0.12516807
41,5.400377328169672e-07,0.3522990963314834,0.125159591
42,5.400645488846525e-07,0.351248582796291,0.125176594
43,5.321259379608267e-07,0.3545521304274913,0.12510936
43,5.322334921140271e-07,0.35457827306823964,0.12510936
43,5.3216128663422e-07,0.35456101883073254,0.12510936
43,5.321039637457445e-07,0.354546903231114,0.12510936
43,5.614917469328871e-07,0.3604902132967131,0.125098616
43,5.587040227580641e-07,0.35972861986772414,0.125082225
43,5.314683779860097e-07,0.3552226572179235,0.125076517
42,5.338801155533176e-07,0.35239475788522273,0.125068411
43,5.491863568676791e-07,0.35957963149724764,0.12506032
42,5.837335312264447e-07,0.36474513261381725,0.125044227
42,5.313193475160442e-07,0.35498966535714943,0.125035048
44,5.08262505145514e-07,0.35096723765850374,0.125027075
43,5.549777492671447e-07,0.3609341099542534,0.125028297
42,5.477798966433411e-07,0.3590376907783437,0.12502037
42,5.850078515852266e-07,0.3660151206925357,0.125004619
43,5.262449812813613e-07,0.35443209282670496,0.124995612
44,5.086753278166006e-07,0.35115413084986963,0.12502709
42,5.313728524157115e-07,0.355005959051639,0.125035033
42,5.854827786644619e-07,0.3646090910580382,0.125052273
42,5.541217503616966e-07,0.36067951200953,0.125065953
42,5.824399844290192e-07,0.36531950543388325,0.125012472
43,5.352748240570766e-07,0.3567017025640933,0.12501128
42,5.453573081433102e-07,0.3584463271295882,0.125019178
44,5.083614654406755e-07,0.35099722316736703,0.12502709
43,5.248902520345583e-07,0.35326708263443063,0.125035033
42,5.807698965081055e-07,0.36538542074624186,0.125002235
43,5.324002515054822e-07,0.3561436174702232,0.12501128
42,5.45298167578859e-07,0.3584323120464383,0.125019178
43,5.315008087470846e-07,0.3552298088917221,0.125076517
43,5.226210211589913e-07,0.3526178942529808,0.125090405
43,5.338925757657609e-07,0.3558249578826851,0.125075296
43,5.617057005369344e-07,0.3605329333919291,0.125098616
42,5.495920563215068e-07,0.3592114616726131,0.125101089
43,5.321957980361879e-07,0.3545670060696844,0.12510936
43,5.577409320442887e-07,0.35903108671317135,0.125123441
44,5.095167203746504e-07,0.3497562789555017,0.125134319
44,5.091475051514037e-07,0.34974409484854674,0.125142708
44,5.090675376393943e-07,0.34974077052927094,0.125142708
44,5.229514289584283e-07,0.3501409677371101,0.125157028
44,5.229526660256682e-07,0.3501420089019503,0.125157028
42,5.400075813315804e-07,0.3512375802188739,0.125176594
41,5.114386174299479e-07,0.34376742728740456,0.125185147
43,5.31425845325377e-07,0.3533816911154555,0.12516807
42,5.33215404579621e-07,0.3488138092444951,0.125193745
43,5.494165571568827e-07,0.35730472157054166,0.12512596
43,5.494891744510456e-07,0.3573237536937159,0.125125974
43,5.49375072460687e-07,0.35729197644325317,0.12512596
43,5.49337505700167e-07,0.35728001709332347,0.125125989
42,5.473115167394297e-07,0.35822820396010907,0.125115141
43,5.617360582554929e-07,0.360538792659417,0.125098616
43,5.296351960541057e-07,0.3544550228783505,0.125092879
43,5.318504977229897e-07,0.3551765644407651,0.125084683
43,5.315127561142088e-07,0.3552334661631017,0.125076532
42,5.183744911489118e-07,0.3501226371521444,0.125067189
43,5.176382269996658e-07,0.35278626386447137,0.125059098
42,5.45799014596607e-07,0.35768242283400054,0.125051036
42,5.425483727911029e-07,0.35715721463366495,0.125043035
42,5.837695328185859e-07,0.364750780331797,0.125044227
43,5.598989023893e-07,0.36188921214237835,0.125036255
42,5.477444548093981e-07,0.3590256873875916,0.125020355
42,5.825359536613215e-07,0.36533661170531284,0.125012472
42,5.8494973557761e-07,0.36432955939686906,0.125049829
43,5.47354091566271e-07,0.3590052355470225,0.12506032
43,5.386889792759467e-07,0.35604696198465996,0.125074089
43,5.311139520209563e-07,0.3551353109944224,0.125076517
42,5.501099072076217e-07,0.35958022844283327,0.125020817
43,5.116567341141665e-07,0.3514807751330721,0.125033841
43,5.116463066345069e-07,0.3514777662072054,0.125033841
42,5.832273308245166e-07,0.3646657995221593,0.125044227
42,5.850189131794681e-07,0.36454897701176925,0.125057861
42,5.453614881534926e-07,0.35844577212210743,0.125019148
43,5.116065421439598e-07,0.3514697946713858,0.125033841
43,5.227713894538508e-07,0.35265458052919985,0.12509039
42,5.493721255943494e-07,0.35917459382614697,0.125101089
43,5.228019466167594e-07,0.3526623685732012,0.12509039
43,5.322725075652206e-07,0.3545855673412912,0.12510936
42,5.471542448436445e-07,0.35820365230191553,0.125115141
44,5.096352047894697e-07,0.3497539845978589,0.125134319
43,5.496575993044782e-07,0.3573705116698165,0.125125974
42,5.222064327071225e-07,0.3513095647539562,0.125148579
44,5.216023325484618e-07,0.3494532323744648,0.125157028
43,5.313632725997495e-07,0.3533690658237044,0.12516807
41,5.115266749401048e-07,0.343788907332968,0.125185147
41,5.099498177503358e-07,0.3434744419436304,0.12519975
41,5.109313498289223e-07,0.3437562895413435,0.125202373
43,5.17836104563932e-07,0.3487983401412746,0.125182569
42,5.056309012409734e-07,0.3436385189720562,0.125211015
44,5.090870497383496e-07,0.3497438259797782,0.125142708
44,5.088852835002825e-07,0.3497080865145342,0.125142723
44,5.089244071168771e-07,0.3497087673075016,0.125142708
44,5.091110095510693e-07,0.3497506867279948,0.125142708
44,5.090532438399163e-07,0.3499299445885535,0.125131786
42,5.471063662521775e-07,0.3581972421721505,0.125115126
43,5.320760365699421e-07,0.35453971848699234,0.125109375
42,5.492295847576151e-07,0.3591506959121307,0.125101104
43,5.296069373165098e-07,0.3544478567504861,0.125092879
43,5.315612063107117e-07,0.35524549124777083,0.125076532
42,5.335666945349573e-07,0.35232759884834497,0.125068411
43,5.470844947425837e-07,0.35892241053759927,0.12506032
43,5.473317310924355e-07,0.35900235069011205,0.12506032
42,5.85320774729824e-07,0.364625040866178,0.125052258
43,5.618894077129817e-07,0.36218316088132974,0.125036255
43,5.054514668951468e-07,0.34952516775668224,0.125028282
42,5.132158495275475e-07,0.3506613336466214,0.125065953
43,5.319770867127438e-07,0.3552071167812851,0.125084713
43,5.311024041910482e-07,0.3551332414858573,0.125076532
42,5.818341120785299e-07,0.3644441237282808,0.125044227
42,5.823938934486088e-07,0.36453522385608184,0.125044227
42,5.850218291301863e-07,0.364549951349046,0.125057876
42,5.335022316980721e-07,0.35230876241958936,0.125068411
42,5.4302968076399e-07,0.3573821584929587,0.125041813
42,5.842967917968473e-07,0.3643166296755246,0.125049829
42,5.493946513112273e-07,0.3591779961297345,0.125101119
42,5.473873467195074e-07,0.358236401435426,0.125115141
42,5.494319104972288e-07,0.35918378004698476,0.125101104
43,5.57285132542058e-07,0.3589502365328223,0.125122964
43,5.49722614280962e-07,0.35738729728301893,0.125125974
44,5.091294877646463e-07,0.3497431552172365,0.125142723
44,5.222910505893484e-07,0.3495911640578764,0.125157043
44,5.095576553622243e-07,0.34975615749247013,0.125134319
42,5.481246242352999e-07,0.3573154291598996,0.125159606
43,5.312418681238248e-07,0.3533287453347976,0.12516807
43,5.509176862387766e-07,0.35625678281204654,0.125182569
42,5.274112725498341e-07,0.34696981734268556,0.12519373
42,5.056278755788798e-07,0.3436415800438409,0.125211015
40,5.139744727803453e-07,0.3441630954086257,0.125219703
43,5.418403577890569e-07,0.3540396254264287,0.12519373
41,5.106451851029346e-07,0.3437296743688181,0.125228405
42,5.484851278319385e-07,0.357335980987625,0.125159591
42,5.439884421112792e-07,0.35678144036291043,0.125159591
42,5.483262619256436e-07,0.3573363644318133,0.125159591
42,5.481937145604929e-07,0.357324055077973,0.125159591
42,5.222493483729638e-07,0.3513215695998369,0.125148594
44,5.091992730932697e-07,0.34996675515262377,0.125131786
43,5.492451273053046e-07,0.3572544987574936,0.125125974
42,5.542384583101708e-07,0.35909095940700597,0.125117645
43,5.320800991552501e-07,0.3545404648590148,0.125109375
43,5.29645600886952e-07,0.3544575211222074,0.125092879
43,5.294997036906957e-07,0.3546074950812301,0.125083447
43,5.313756750953172e-07,0.3551998892116693,0.125076532
43,5.314231506191544e-07,0.35521172901621906,0.125076532
42,5.830419236476179e-07,0.3636484805899099,0.125068411
42,5.855097792098207e-07,0.36462731943829624,0.125052258
43,5.29716630628518e-07,0.3544764358435582,0.125092879
43,5.228742950322626e-07,0.3522569103995022,0.125106856
43,5.319286398269654e-07,0.3551965386069769,0.125084698
42,5.851963939672523e-07,0.36457824523459603,0.125057876
42,5.332579180852255e-07,0.35222606933320544,0.125068396
43,5.591687856696917e-07,0.3598359635024065,0.125082225
42,5.855209069975115e-07,0.3646264234610328,0.125052258
43,5.474930558861193e-07,0.35906338432964213,0.12506032
42,5.472519036847944e-07,0.35822065494734195,0.125115126
43,5.497429051313947e-07,0.357393235889228,0.125125974
42,5.075456208323126e-07,0.34850452239292823,0.125115126
43,5.120113823257088e-07,0.34975415469072574,0.125140175
44,5.090945650512348e-07,0.3497415626730863,0.125142708
44,5.238134207580771e-07,0.3501326173491336,0.125151128
43,5.374994715693015e-07,0.35453890632097357,0.125168085
43,5.607403584200697e-07,0.35872915176047293,0.125174001
43,5.503704706844838e-07,0.3561423761094259,0.125182554
43,5.388023029195168e-07,0.3534861015891471,0.12519373
43,5.118238612118908e-07,0.34767749782215995,0.125209704
41,5.10439850474804e-07,0.34379878963116905,0.125218391
42,4.938922860106796e-07,0.342003870294065,0.125227094
41,5.176388477928449e-07,0.3466725012243199,0.125235856
41,5.178721906682229e-07,0.3462483908577268,0.125235841
43,5.118186917640076e-07,0.34767628522381655,0.125209704
41,5.466316835271871e-07,0.355266100881315,0.125218377
41,5.145955828949338e-07,0.34559391538178624,0.125245959
43,5.48018198825076e-07,0.3562176739892776,0.125176594
43,5.339937256893444e-07,0.352983497215936,0.125176594
43,5.33931765221393e-07,0.35297030505695814,0.125176609
43,5.348732761577761e-07,0.35319588316791267,0.125176594
43,5.115690178462015e-07,0.3487424647672106,0.125165522
42,5.221425572665779e-07,0.35129580711091923,0.125148594
44,5.08953548041992e-07,0.3497135422530199,0.125142708
44,5.096357845921408e-07,0.34977206100005304,0.125134319
43,5.497951114232494e-07,0.35740491218376513,0.12512596
43,5.321535297113325e-07,0.35455840610448924,0.12510936
42,5.502324037517386e-07,0.3592841816458483,0.125099853
42,5.283250509832583e-07,0.3541373943046845,0.125091642
43,5.297073651598607e-07,0.3544728129575124,0.125092864
43,5.319040516768569e-07,0.35519048775435325,0.125084683
42,5.336168898946715e-07,0.35233755167156683,0.125068411
43,5.474103227085422e-07,0.3590435082096265,0.125060305
42,5.494477793087052e-07,0.3591864639724757,0.125101104
42,5.543358976917373e-07,0.35911901800973134,0.12511766
43,5.297130940735265e-07,0.3544760591534473,0.125092864
42,5.829806510198315e-07,0.363713270219044,0.125068396
43,5.339957989169659e-07,0.3541734069364838,0.125082225
43,5.297013849637308e-07,0.35447340494899265,0.125092879
43,5.502065290191984e-07,0.3587047769607393,0.125074074
43,5.495331167790003e-07,0.3585756176455094,0.125074074
43,5.498200820600035e-07,0.35741458683776156,0.125125974
43,5.120160393799874e-07,0.34975451292653664,0.125140175
44,5.091468478072586e-07,0.3499571905341529,0.125131786
44,5.237210621068306e-07,0.35007646445012514,0.125151128
44,5.21949267209161e-07,0.34962105203662447,0.125157028
43,5.104358408107583e-07,0.3485390264553829,0.125165507
43,5.479460143504999e-07,0.35620252760751464,0.125176594
42,5.211617380231056e-07,0.3501507993836289,0.125185162
43,5.3827701147055e-07,0.3533604114195879,0.12519373
43,5.118137847186867e-07,0.3476759441861597,0.125209704
41,5.46369217668374e-07,0.3551816318229427,0.125218377
42,5.241023471109418e-07,0.3510684283185226,0.125234514
41,5.145808297252349e-07,0.34559206198424963,0.125245959
41,5.142536254162308e-07,0.3465590570462744,0.12525478
43,5.118238727594897e-07,0.34733435111054983,0.125234544
41,5.16779174144829e-07,0.3457398083808255,0.125260934
41,5.543790640554916e-07,0.3527767189223858,0.125269815
43,5.360962547345424e-07,0.35304520515478494,0.12519373
43,5.352656930430062e-07,0.35290751283015775,0.125193745
43,5.3667504775903e-07,0.35311547145267846,0.125193745
43,5.367455658964892e-07,0.3531266940190733,0.12519373
42,5.195430950911121e-07,0.349281687820105,0.125182554
43,5.364276414483433e-07,0.353486980546659,0.125166789
42,5.527577965259267e-07,0.3586867638964734,0.12515831
44,5.235106044339564e-07,0.3499065274878154,0.125151128
44,5.088611398472969e-07,0.3497011867639624,0.125142723
43,5.494722505739765e-07,0.357318497261711,0.125125974
42,5.281530034843053e-07,0.3533913995998604,0.125116393
43,5.305125751607621e-07,0.35418443529403526,0.125108108
43,5.320415091329021e-07,0.3545317677699685,0.12510936
42,5.493487903706772e-07,0.35917054183920133,0.125101104
43,5.318486258320395e-07,0.35517544638888193,0.125084683
43,5.321428241830577e-07,0.3545569124664515,0.12510936
43,5.58424623509185e-07,0.35916835096506317,0.125123471
44,5.091212162946943e-07,0.34995535295333147,0.125131801
43,5.306061318039394e-07,0.3542083256348401,0.125108108
43,5.60166544717191e-07,0.36006968739602463,0.12508221
43,5.297992233877994e-07,0.3544982302735789,0.125092879
43,5.30589570055394e-07,0.35420456023019137,0.125108108
42,5.278529062847217e-07,0.3533236181489086,0.125116378
43,5.319148766374678e-07,0.35519423754271845,0.125084698
42,5.282555608956024e-07,0.35411887078425985,0.125091627
44,5.236203198735497e-07,0.3500173664380239,0.125151128
44,5.090389421164063e-07,0.34973870353987546,0.125142708
43,5.103816439890704e-07,0.3485224293465062,0.125165507
43,5.310300261670489e-07,0.3532814095088571,0.12516807
42,5.209015546566908e-07,0.349658755172969,0.125182569
43,5.368295772381757e-07,0.3531402419901498,0.12519373
42,5.204848747717803e-07,0.3500657164430702,0.125202373
43,5.11622461065683e-07,0.34762402355972216,0.12521103
42,5.161914327819971e-07,0.3475469329550299,0.12522842
42,5.245734306218494e-07,0.3508570168709677,0.125243306
42,5.205915577753712e-07,0.34953059863343366,0.125245973
41,5.166406463477766e-07,0.34560779565215227,0.125260949
41,5.551427960632956e-07,0.3529005379079787,0.12526983
43,5.548046644552088e-07,0.3568079283701121,0.125252098
40,5.342863857815533e-07,0.3487825930788283,0.125280082
41,5.143821638055637e-07,0.34357239894546515,0.125281423
43,5.116223796974482e-07,0.3476250314572406,0.125211015
43,5.116190941560165e-07,0.3476248973840231,0.125211015
43,5.11643552920219e-07,0.34762922519520484,0.12521103
43,5.116412168883197e-07,0.34762698017504545,0.12521103
42,5.193586185404902e-07,0.3497652517694409,0.12519975
43,5.382621707817075e-07,0.353498042119144,0.125182554
43,5.348109417844562e-07,0.35318240231500975,0.125176609
43,5.311867920762507e-07,0.3533127260368828,0.125168085
42,5.483724491306513e-07,0.3573312704338804,0.125159591
44,5.089657202840807e-07,0.3497151642907557,0.125142708
44,5.096043124550005e-07,0.3499574405614353,0.125133052
43,5.514555072897111e-07,0.3576660233789158,0.125124708
43,5.498901102231288e-07,0.35743164330093796,0.12512596
42,5.542499488966616e-07,0.3591004014789093,0.125117645
42,5.488598997078868e-07,0.3589898519118294,0.125099838
43,5.320701615308825e-07,0.3545377805497678,0.125109375
43,5.297061262756778e-07,0.35447242069080415,0.125092879
43,5.582818612877913e-07,0.35914173676181804,0.125123441
44,5.095330197713742e-07,0.3497540259930876,0.125134334
44,5.089605593564753e-07,0.34973498479663784,0.125142708
42,5.496453339451146e-07,0.35914536126642566,0.125099853
43,5.305990039958225e-07,0.3542068871379177,0.125108093
42,5.279487659600785e-07,0.353345423939173,0.125116378
44,5.09175662338081e-07,0.3499584099526763,0.125131801
43,5.323233651716269e-07,0.35461681387893723,0.125106856
42,5.473602683282231e-07,0.35823635392038305,0.125115141
42,5.480668653661739e-07,0.35731341176306414,0.125159591
43,5.602185825629148e-07,0.3586072749807526,0.125174016
44,5.24306421281765e-07,0.35034776545412377,0.125151128
43,5.342836245015022e-07,0.3530517729531581,0.125176594
43,5.209326567671821e-07,0.34966512807946365,0.125182554
43,5.359554070413565e-07,0.35302038761654025,0.12519373
43,5.120329188895073e-07,0.34774058630140264,0.125208393
42,5.172829511620121e-07,0.3477054611943112,0.12521708
43,4.977716163078801e-07,0.3455561565790958,0.125227094
42,5.245572828219856e-07,0.35085228453170403,0.125243306
43,5.010983712277236e-07,0.34592974802195947,0.12525478
41,5.152719383827818e-07,0.343831903006217,0.125272512
41,5.444602698760632e-07,0.35446072072083973,0.125263616
41,5.143950973124376e-07,0.3435772746259153,0.125281438
42,5.262506518151323e-07,0.3463794919564597,0.125296637
42,5.539065603666709e-07,0.3516943715915597,0.125296637
42,5.15084498373868e-07,0.3464759065425453,0.125305638
41,5.451141148187604e-07,0.3547358603896146,0.12522842
41,5.466663294409234e-07,0.35523265510603824,0.12522842
41,5.454786611996043e-07,0.35484401275605204,0.125228405
41,5.451282515756801e-07,0.35474047871238296,0.12522842
42,5.289114621683041e-07,0.350861257755753,0.125217065
42,5.19430472674677e-07,0.34978780191984765,0.12519975
43,5.354012458729064e-07,0.35292924800497527,0.125193745
42,5.206905292825896e-07,0.35004396065719273,0.125185162
43,5.479083242284261e-07,0.3561924730621179,0.125176594
