n_points,HI2_percent,HI3_percent,HI_percent,SA_dyne_s_cm2,mean_inlet_velocity
51,3.880167035820562e-08,6.809831874789652e-08,3.880167035820562e-08,0.415720937990259,0.125071272
49,3.856552533186246e-08,6.69585379012828e-08,3.856552533186246e-08,0.41297397604284075,0.125007913
50,3.9358954247544823e-08,6.874949468195368e-08,3.9358954247544823e-08,0.4190046764038442,0.125080958
51,3.705800276893669e-08,6.439839240577723e-08,3.705800276893669e-08,0.409375574889256,0.125071287
50,3.699417786782141e-08,6.415860065323058e-08,3.699417786782141e-08,0.4078430396500098,0.125007942
51,3.5850605561706125e-08,6.167123057776312e-08,3.5850605561706125e-08,0.4029704196878365,0.124959655
49,3.751786233321166e-08,6.484849328677425e-08,3.751786233321166e-08,0.40632877597000844,0.124910347
51,3.9486163146964606e-08,6.879232508764509e-08,3.9486163146964606e-08,0.4174741284237593,0.124975182
52,3.739517427567915e-08,6.461962082941964e-08,3.739517427567915e-08,0.40885956349410413,0.124958262
50,3.7298504762226906e-08,6.429042875236769e-08,3.7298504762226906e-08,0.4083007782148442,0.124923497
49,3.716593914701898e-08,6.397326701230083e-08,3.716593914701898e-08,0.4069950962769245,0.124885596
48,3.540918046980579e-08,6.101489953250818e-08,3.540918046980579e-08,0.39469591681986776,0.124842025
49,3.761385464758969e-08,6.462581846669664e-08,3.761385464758969e-08,0.40960086004006485,0.124893822
49,3.699131527086499e-08,6.367215105163732e-08,3.699131527086499e-08,0.4062120374973423,0.124885634
49,3.635039603283098e-08,6.237183527644796e-08,3.635039603283098e-08,0.4018912647259182,0.124842055
49,3.7720759614327027e-08,6.492614527682246e-08,3.7720759614327027e-08,0.40603084469746215,0.124814138
49,3.898436406303158e-08,6.740331295313782e-08,3.898436406303158e-08,0.40836764046011986,0.124782123
49,3.691739779431793e-08,6.308147251259852e-08,3.691739779431793e-08,0.4042233578882939,0.12481945
48,3.700522334958917e-08,6.339026867067113e-08,3.700522334958917e-08,0.40400874971195444,0.124814183
50,3.905137304919345e-08,6.749417333281256e-08,3.905137304919345e-08,0.4089039238167597,0.124782152
48,3.7328869590769373e-08,6.384654639946104e-08,3.7328869590769373e-08,0.4018421898427737,0.124761261
47,3.620030741165405e-08,6.1915839039213e-08,3.620030741165405e-08,0.3921479300243668,0.124744549
48,3.546045900719816e-08,6.036470357472326e-08,3.546045900719816e-08,0.39484521960559016,0.124767609
48,3.76032758197504e-08,6.435143240909513e-08,3.76032758197504e-08,0.4028669554993289,0.124760747
48,3.524028154400974e-08,5.991988209327771e-08,3.524028154400974e-08,0.3913248659274953,0.124748461
48,3.562327847585728e-08,6.051469430809885e-08,3.562327847585728e-08,0.39113129788399315,0.124762885
46,3.696689397266779e-08,6.316427855273172e-08,3.696689397266779e-08,0.3911080859369405,0.124841094
49,3.5271021267936726e-08,6.005603868129209e-08,3.5271021267936726e-08,0.38924560616957604,0.124748215
48,3.716340734609364e-08,6.345489096845816e-08,3.716340734609364e-08,0.3966858956853641,0.12476293
47,3.7699110732239476e-08,6.412500131513004e-08,3.7699110732239476e-08,0.3973220153585221,0.124841131
46,3.775280699322287e-08,6.43713652290985e-08,3.775280699322287e-08,0.3954542827538014,0.124899656
47,3.367252976865782e-08,5.694741339717774e-08,3.367252976865782e-08,0.3739386571392818,0.124985263
48,3.704452091765118e-08,6.313747567100585e-08,3.704452091765118e-08,0.3929163542931275,0.124887832
47,3.708566988716257e-08,6.308990159847735e-08,3.708566988716257e-08,0.39292279316475215,0.124899693
48,3.413025352841965e-08,5.752466447038589e-08,3.413025352841965e-08,0.3789275342652977,0.124985285
46,3.526482173344613e-08,5.9313243846550116e-08,3.526482173344613e-08,0.3817091391984401,0.125062078
47,3.625812353080614e-08,6.117314977834206e-08,3.625812353080614e-08,0.3830320788898753,0.125123531
47,3.5319547360571846e-08,5.936189009407596e-08,3.5319547360571846e-08,0.38289262991237505,0.125031516
46,3.676459920778561e-08,6.189503352264224e-08,3.676459920778561e-08,0.38896107320184947,0.125049099
47,3.5480308014128744e-08,5.936081294791842e-08,3.5480308014128744e-08,0.38121147405486827,0.125125974
46,3.569166752536932e-08,6.017074707435013e-08,3.569166752536932e-08,0.37774977456432235,0.125111505
46,3.343940941635142e-08,5.556539215457731e-08,3.343940941635142e-08,0.365885362133612,0.125102758
46,3.6346212198745834e-08,6.139871237163203e-08,3.6346212198745834e-08,0.38171760275776634,0.125117004
46,3.440452321453605e-08,5.756474870561108e-08,3.440452321453605e-08,0.3749307227920436,0.125115022
46,3.7596929251826915e-08,6.295041832414683e-08,3.7596929251826915e-08,0.38523141506157904,0.125104666
46,3.4749074806511486e-08,5.7953078786934406e-08,3.4749074806511486e-08,0.37083354493608195,0.125100121
45,3.8441364261238166e-08,6.401530843820393e-08,3.8441364261238166e-08,0.3842455203251812,0.125100881
48,3.409082923142853e-08,5.6484743740267184e-08,3.409082923142853e-08,0.37004187823797635,0.125101388
45,3.682641788725856e-08,6.226944629325746e-08,3.682641788725856e-08,0.3775054974329916,0.125100374
44,3.5228563485759625e-08,5.910168225745723e-08,3.5228563485759625e-08,0.36987857261750234,0.125100181
45,3.688380058450385e-08,6.088858282621022e-08,3.688380058450385e-08,0.37624907537167884,0.125105873
44,3.331529592332117e-08,5.4176779234746276e-08,3.331529592332117e-08,0.359617217331048,0.125035927
46,3.378557900988456e-08,5.542399921225835e-08,3.378557900988456e-08,0.3654085038495123,0.125102594
45,3.413803229210509e-08,5.62712094245739e-08,3.413803229210509e-08,0.36558223202744283,0.125103787
45,3.3353740578801474e-08,5.429952030706265e-08,3.3353740578801474e-08,0.36154417862145083,0.125054598
45,3.367465244025119e-08,5.4641846043898916e-08,3.367465244025119e-08,0.3604548488309848,0.124994159
43,3.394087665408929e-08,5.5436949238580934e-08,3.394087665408929e-08,0.35611430243501124,0.124958709
45,3.370777646127107e-08,5.477722861543203e-08,3.370777646127107e-08,0.3620685086495287,0.125018358
45,3.504141986511072e-08,5.7586804102959596e-08,3.504141986511072e-08,0.36495124296067183,0.125009969
44,3.447684590034149e-08,5.6086134630945386e-08,3.447684590034149e-08,0.3610943987478383,0.124958739
43,3.43852613384985e-08,5.549039296779079e-08,3.43852613384985e-08,0.35975110429944374,0.124920428
43,3.4606759790706606e-08,5.567271860185693e-08,3.4606759790706606e-08,0.3579939782487665,0.124898523
43,3.453941200733422e-08,5.592456696155178e-08,3.453941200733422e-08,0.36062085261034105,0.124935381
42,3.4648969564062614e-08,5.605898018541511e-08,3.4648969564062614e-08,0.36008580303993776,0.124924399
42,3.455334990676751e-08,5.5545545951276766e-08,3.455334990676751e-08,0.35689464104335317,0.124893352
43,3.461899744938629e-08,5.5666519391901115e-08,3.461899744938629e-08,0.3575466922268929,0.12489529
42,3.5855793653021993e-08,5.77340184947627e-08,3.5855793653021993e-08,0.3563270211133516,0.125031054
42,3.439714850880026e-08,5.536976569359003e-08,3.439714850880026e-08,0.3554807778760878,0.124902695
43,3.641001610094707e-08,5.8364345163695635e-08,3.641001610094707e-08,0.36154827507281745,0.125031039
42,3.721033563520705e-08,5.986161511448324e-08,3.721033563520705e-08,0.3659110013360908,0.124968499
43,3.4678485389808077e-08,5.518955579332946e-08,3.4678485389808077e-08,0.354508464204952,0.125078946
43,3.510847839038899e-08,5.5801328059318554e-08,3.510847839038899e-08,0.3531426905582037,0.125179574
43,3.4916062222210815e-08,5.5502690221562396e-08,3.4916062222210815e-08,0.3552241526703302,0.12509574
43,3.425640461751534e-08,5.427349523196785e-08,3.425640461751534e-08,0.3501542165779906,0.125203013
43,3.3802882233408475e-08,5.3455937290693186e-08,3.3802882233408475e-08,0.34789160275297587,0.125196755
42,3.427863236908782e-08,5.3876832691174186e-08,3.427863236908782e-08,0.34811835810286124,0.125320584
41,3.43226161554611e-08,5.4122450561828184e-08,3.43226161554611e-08,0.3453019539668413,0.125356689
43,3.590363916952779e-08,5.664397647096952e-08,3.590363916952779e-08,0.3538408124460107,0.125356346
44,3.429007565742957e-08,5.414576308799382e-08,3.429007565742957e-08,0.3461234428403156,0.125375628
41,3.485555352242757e-08,5.442581264492062e-08,3.485555352242757e-08,0.34844723237729214,0.125414312
41,3.4495330513079506e-08,5.3671334451820925e-08,3.4495330513079506e-08,0.34653798683332837,0.12539722
43,3.414048617183473e-08,5.314339343937376e-08,3.414048617183473e-08,0.34213373697805105,0.125352368
41,3.455321523564634e-08,5.3900043500928856e-08,3.455321523564634e-08,0.3472104315690403,0.125414312
42,3.432429020861897e-08,5.3096998845136945e-08,3.432429020861897e-08,0.3432947882099623,0.12533924
42,3.436408289638089e-08,5.31795370367609e-08,3.436408289638089e-08,0.3438552048737168,0.125345543
41,3.481191467976622e-08,5.3690714396578314e-08,3.481191467976622e-08,0.3441140812437008,0.125314489
41,3.5176418388295075e-08,5.4238011998970414e-08,3.5176418388295075e-08,0.3449719293822869,0.125303745
41,3.525255222040694e-08,5.4343831408784085e-08,3.525255222040694e-08,0.344960837423388,0.125298589
42,3.427080600882812e-08,5.235660786764123e-08,3.427080600882812e-08,0.3392168195747099,0.125268474
42,3.419605936257215e-08,5.228792480951602e-08,3.419605936257215e-08,0.33963363982633865,0.125276253
43,3.498320679475189e-08,5.366554561316727e-08,3.498320679475189e-08,0.34069308854913816,0.125261933
42,3.4725090926351935e-08,5.3125798529963703e-08,3.4725090926351935e-08,0.3392734031753443,0.125255868
42,3.485920365145584e-08,5.2930386013607586e-08,3.485920365145584e-08,0.33821936311063716,0.125213072
42,3.391475870675156e-08,5.162885184274594e-08,3.391475870675156e-08,0.33513868969785726,0.125242025
43,3.440982773270271e-08,5.228814926266327e-08,3.440982773270271e-08,0.33630266348401794,0.125221074
42,3.321564048306294e-08,5.0215797037268724e-08,3.321564048306294e-08,0.3299027746759743,0.125194862
41,3.449187872840347e-08,5.2181803224912126e-08,3.449187872840347e-08,0.3315787052907252,0.125186428
41,3.3577458181017853e-08,5.05423614438227e-08,3.3577458181017853e-08,0.3309881206147276,0.125187039
41,3.42832883385595e-08,5.149546475001407e-08,3.42832883385595e-08,0.33434512490167095,0.125185549
41,3.3685243726624886e-08,5.0204866731960427e-08,3.3685243726624886e-08,0.3292589720956749,0.125196874
41,3.4584258345743507e-08,5.1332180435885316e-08,3.4584258345743507e-08,0.33091000837447565,0.125246704
41,3.4733727813005716e-08,5.193388721370593e-08,3.4733727813005716e-08,0.333622232827946,0.125196904
40,3.387268925589335e-08,5.075177843374289e-08,3.387268925589335e-08,0.32830352755304004,0.125194103
41,3.4366745019165e-08,5.083736183145638e-08,3.4366745019165e-08,0.32956509508324655,0.125277266
41,3.450737754711436e-08,5.080507001429553e-08,3.450737754711436e-08,0.32735812817145393,0.125452295
42,3.3959997427965815e-08,5.036811346196813e-08,3.3959997427965815e-08,0.32907944467759,0.125233188
41,3.4550216221156733e-08,5.11432519201858e-08,3.4550216221156733e-08,0.32903795437064237,0.125318184
41,3.455385496138361e-08,5.11493377706132e-08,3.455385496138361e-08,0.3290521413597229,0.125318184
41,3.451698253366091e-08,5.0818950143853376e-08,3.451698253366091e-08,0.3274028936398395,0.125452325
40,3.426508440140175e-08,5.009360564710139e-08,3.426508440140175e-08,0.3228995636478319,0.125677451
41,3.3609492979328335e-08,4.9548952005727703e-08,3.3609492979328335e-08,0.3210370599545893,0.125525802
41,3.481259843778171e-08,5.144956023577304e-08,3.481259843778171e-08,0.3280261435276669,0.125448748
40,3.523635004613942e-08,5.1935273441265254e-08,3.523635004613942e-08,0.3257497629759427,0.125664607
41,3.5463543975649423e-08,5.1599902609223544e-08,3.5463543975649423e-08,0.32444469750425986,0.125882983
39,3.410974810618651e-08,4.9924618195120706e-08,3.410974810618651e-08,0.3183169577317088,0.125824541
41,3.3753650297887015e-08,4.9545051590618754e-08,3.3753650297887015e-08,0.32038775985167994,0.125626281
38,3.434604445242121e-08,5.026442028710832e-08,3.434604445242121e-08,0.32085554759593937,0.125758886
39,3.32440504605361e-08,4.906905544316439e-08,3.32440504605361e-08,0.3140249027847867,0.125666007
39,3.591883437294011e-08,5.171364807857828e-08,3.591883437294011e-08,0.32363016977807485,0.125725135
40,3.558762215553235e-08,5.183165207648563e-08,3.558762215553235e-08,0.3217719410106282,0.125777528
41,3.545577364305974e-08,5.140620781807729e-08,3.545577364305974e-08,0.3244173270274253,0.125866711
40,3.402614557461542e-08,4.9432537539311216e-08,3.402614557461542e-08,0.31801645585725685,0.125894994
39,3.411721531223013e-08,4.902473698698646e-08,3.411721531223013e-08,0.3124209055977859,0.125668347
39,3.6378251767948095e-08,5.1924462302952614e-08,3.6378251767948095e-08,0.32153044471030084,0.125623882
39,3.4245898597988626e-08,4.941576922493098e-08,3.4245898597988626e-08,0.3150800339334473,0.125731662
40,3.621648764638324e-08,5.26651832620831e-08,3.621648764638324e-08,0.32474085966193705,0.125767037
39,3.534547387427349e-08,5.132432939247164e-08,3.534547387427349e-08,0.31846895310807255,0.125754863
39,3.512943049443426e-08,5.0133287169374076e-08,3.512943049443426e-08,0.3190055316958757,0.12566115
39,3.532999051725262e-08,5.0255984729081285e-08,3.532999051725262e-08,0.31711324487413095,0.125621825
39,3.6291443484616265e-08,5.105310871169037e-08,3.6291443484616265e-08,0.3191820843466837,0.125697047
40,3.548212307325708e-08,5.087543037620229e-08,3.548212307325708e-08,0.32049838519894924,0.125675961
37,3.474521643254378e-08,4.991503807947046e-08,3.474521643254378e-08,0.3129071926951466,0.125630125
39,3.572218854100381e-08,5.064501537919293e-08,3.572218854100381e-08,0.31918424591591626,0.125619605
39,3.627846995656649e-08,5.1057298187306726e-08,3.627846995656649e-08,0.3190003067285839,0.125697061
38,3.684133698751326e-08,5.15462387518082e-08,3.684133698751326e-08,0.31854529848456575,0.125847414
37,3.555169808305e-08,5.023920675191493e-08,3.555169808305e-08,0.3176866916908757,0.125632405
38,3.623019111593326e-08,5.101062585778921e-08,3.623019111593326e-08,0.3186489299085812,0.125697106
38,3.5933295119324343e-08,5.022670520689683e-08,3.5933295119324343e-08,0.314739806864099,0.12583746
38,3.7174872038837294e-08,5.1571836700645624e-08,3.7174872038837294e-08,0.3171659621281536,0.126052707
37,3.596328178818346e-08,4.979027970825588e-08,3.596328178818346e-08,0.313855585251247,0.125973165
38,3.5717943650206996e-08,4.997536775189291e-08,3.5717943650206996e-08,0.3165321191941806,0.1257305
38,3.585744656707066e-08,5.0007984480997613e-08,3.585744656707066e-08,0.3144252957941774,0.125850141
36,3.691673474039141e-08,5.120094167825963e-08,3.691673474039141e-08,0.31137789115276654,0.126157761
36,3.6959705999935004e-08,5.112216709791077e-08,3.6959705999935004e-08,0.3144258965506363,0.126107067
37,3.6293937953986226e-08,5.0604159187443814e-08,3.6293937953986226e-08,0.3117501338738404,0.126044735
38,3.5858669237245155e-08,5.000893918597855e-08,3.5858669237245155e-08,0.31443328437299656,0.125850186
36,3.701978727151123e-08,5.072931902031725e-08,3.701978727151123e-08,0.31111042347114815,0.126296625
36,3.667905155536179e-08,5.054206553031852e-08,3.667905155536179e-08,0.309840785907217,0.126212999
36,3.654847833503544e-08,5.070599513153078e-08,3.654847833503544e-08,0.31017364086244753,0.126137614
37,3.6901055980180414e-08,5.1265424981897506e-08,3.6901055980180414e-08,0.3150737589573282,0.126060054
36,3.537730279778211e-08,4.915132806390408e-08,3.537730279778211e-08,0.30756811706609843,0.126007199
37,3.6636876443859193e-08,5.00552806199431e-08,3.6636876443859193e-08,0.3082813694826456,0.126342803
36,3.7235141540006074e-08,5.081416677776072e-08,3.7235141540006074e-08,0.3087532054116222,0.12640585
38,3.696782961507571e-08,5.0739565089319955e-08,3.696782961507571e-08,0.3110908258535836,0.126262024
36,3.657533795168915e-08,5.071745568908351e-08,3.657533795168915e-08,0.3104967853272921,0.126137644
35,3.632519715460784e-08,5.033365204436865e-08,3.632519715460784e-08,0.30605258025889354,0.126183107
35,3.747623137922617e-08,5.120076029824418e-08,3.747623137922617e-08,0.30982693655594895,0.126406074
37,3.6224251427694726e-08,4.933937927966807e-08,3.6224251427694726e-08,0.3062601373920987,0.126403272
36,3.7198166996628786e-08,5.046336371896904e-08,3.7198166996628786e-08,0.30709731998427103,0.126441687
35,3.7075700225202063e-08,5.105521654547656e-08,3.7075700225202063e-08,0.309292708730862,0.126315325
35,3.7378227807472255e-08,5.059864412146912e-08,3.7378227807472255e-08,0.31035496890641107,0.126419634
34,3.6755373209862786e-08,4.952603180852411e-08,3.6755373209862786e-08,0.3063629266164936,0.126448408
37,3.714291628627666e-08,5.06539676417734e-08,3.714291628627666e-08,0.3087413867502281,0.126405105
34,3.7491022479769654e-08,5.0398122973552086e-08,3.7491022479769654e-08,0.3072633504951474,0.126522526
35,3.765836945619417e-08,5.134399230624618e-08,3.765836945619417e-08,0.3093889849860993,0.126422971
36,3.734128991721715e-08,5.046618915643614e-08,3.734128991721715e-08,0.3070280155262279,0.126458988
34,3.749837203102359e-08,5.041310205206903e-08,3.749837203102359e-08,0.30727225855881185,0.126522496
36,3.7370588700058654e-08,5.086605930451831e-08,3.7370588700058654e-08,0.3083456243660648,0.126422793
35,3.729306793457492e-08,4.9857639018745226e-08,3.729306793457492e-08,0.30381881845461,0.126632929
36,3.7139164842033016e-08,5.0276588373063276e-08,3.7139164842033016e-08,0.3053598203516604,0.126471281
34,3.7583046213233233e-08,5.0584936400327854e-08,3.7583046213233233e-08,0.3074485519890872,0.126519501
35,3.727849080960503e-08,4.983994579983775e-08,3.727849080960503e-08,0.3037238535066072,0.126632914
35,3.803793552289352e-08,5.0868768594418595e-08,3.803793552289352e-08,0.3052536506407859,0.126790673
36,3.776079599296055e-08,5.077235398212499e-08,3.776079599296055e-08,0.3073352698074957,0.126546532
35,3.7291923756287316e-08,4.985552874356557e-08,3.7291923756287316e-08,0.30381604392074163,0.126632914
35,3.8074222068982766e-08,5.091773595685366e-08,3.8074222068982766e-08,0.3054045377511341,0.126790673
33,3.8969408507957566e-08,5.237927979585664e-08,3.8969408507957566e-08,0.30639664498244057,0.126981467
35,3.7290616279941527e-08,4.9852392040050856e-08,3.7290616279941527e-08,0.3038152617034068,0.126632899
35,3.8071618568847e-08,5.091322167594325e-08,3.8071618568847e-08,0.30536844670918073,0.126790658
33,3.8772652778318664e-08,5.2018565947561016e-08,3.8772652778318664e-08,0.3060282168526545,0.126980424
33,3.941069842486353e-08,5.280446072506059e-08,3.941069842486353e-08,0.306921961745301,0.127007276
33,3.896750371329264e-08,5.2098782930791376e-08,3.896750371329264e-08,0.30614965711681547,0.126993656
35,3.811447137229676e-08,5.0964143160198595e-08,3.811447137229676e-08,0.305736917510541,0.1267851
33,3.898364483764506e-08,5.2395777096790554e-08,3.898364483764506e-08,0.30642596684429096,0.126981616
35,3.850050727380391e-08,5.0974727835037234e-08,3.850050727380391e-08,0.3040005899548577,0.127060577
34,3.9067481198803225e-08,5.2242196012994136e-08,3.9067481198803225e-08,0.30476857474359725,0.127033845
33,3.924648718025431e-08,5.252056363822585e-08,3.924648718025431e-08,0.30658249662106507,0.127003923
32,3.847874111965537e-08,5.1730734283316205e-08,3.847874111965537e-08,0.30381994186375705,0.126907453
32,3.8075306522016135e-08,5.088013597342081e-08,3.8075306522016135e-08,0.30307032415408786,0.12698558
34,3.911571727962595e-08,5.193511876789249e-08,3.911571727962595e-08,0.30524733125074344,0.127080664
33,3.8827065564586084e-08,5.168461525558514e-08,3.8827065564586084e-08,0.3041455771732717,0.127090946
32,3.927611992475122e-08,5.249621840198788e-08,3.927611992475122e-08,0.3059104976798367,0.127055213
34,3.9050112135004106e-08,5.2130011380785817e-08,3.9050112135004106e-08,0.3049483790200929,0.127026096
32,3.914843780322756e-08,5.248324785610571e-08,3.914843780322756e-08,0.30472559007734346,0.127001077
34,3.894583949223275e-08,5.176820025826246e-08,3.894583949223275e-08,0.3035724331143389,0.127034768
35,3.896071922509816e-08,5.1888786485684576e-08,3.896071922509816e-08,0.30311976250093486,0.127059311
34,3.906140903640728e-08,5.2010550684088766e-08,3.906140903640728e-08,0.30380539106399823,0.127089888
33,3.920557342303677e-08,5.2352466300990757e-08,3.920557342303677e-08,0.30552806288461476,0.12706624
32,3.909053517189464e-08,5.227841830781251e-08,3.909053517189464e-08,0.30325715549249854,0.127066225
33,3.882082732677549e-08,5.169279685109906e-08,3.882082732677549e-08,0.3021088355861843,0.127024159
33,3.891438327676758e-08,5.1822504265725096e-08,3.891438327676758e-08,0.3021344940560026,0.12700139
34,3.892913946053194e-08,5.1635514200455354e-08,3.892913946053194e-08,0.30401636566644635,0.127044007
34,3.9058826804949786e-08,5.20053859825122e-08,3.9058826804949786e-08,0.3038005292554229,0.127089873
35,3.89337763232562e-08,5.186104148504794e-08,3.89337763232562e-08,0.3029749320106991,0.127059311
33,3.904604635225364e-08,5.183563033123327e-08,3.904604635225364e-08,0.3039255318228519,0.127001032
34,3.9544640695787914e-08,5.2805449973402126e-08,3.9544640695787914e-08,0.3048274557020783,0.127012193
34,3.8936782420598217e-08,5.201086585771284e-08,3.8936782420598217e-08,0.30168254824342206,0.126950204
34,3.8802739777143325e-08,5.155117349409341e-08,3.8802739777143325e-08,0.30304367142866073,0.127030268
33,3.90503226936608e-08,5.199959387121462e-08,3.90503226936608e-08,0.3032482311722082,0.126978353
34,3.889925091003148e-08,5.1982475294406204e-08,3.889925091003148e-08,0.3014405901143095,0.126943871
34,3.950672105161988e-08,5.269718857011802e-08,3.950672105161988e-08,0.3047566615081954,0.127002954
34,3.898981469461836e-08,5.235309867727292e-08,3.898981469461836e-08,0.30085006762259436,0.126899287
33,3.8933011104092946e-08,5.195254110044552e-08,3.8933011104092946e-08,0.30170108450481864,0.126972988
34,3.9181760422442505e-08,5.229619285473842e-08,3.9181760422442505e-08,0.3032797318716601,0.126935139
34,3.8992309288086585e-08,5.235664609683442e-08,3.8992309288086585e-08,0.30085940622646146,0.126899317
33,3.893240157944368e-08,5.195177148020109e-08,3.893240157944368e-08,0.3016996924163007,0.126973033
33,3.91064280668039e-08,5.2701748829359555e-08,3.91064280668039e-08,0.3003583498285321,0.126860887
34,3.913075112474224e-08,5.226762139092693e-08,3.913075112474224e-08,0.3028573780435517,0.126926333
34,3.900009330244419e-08,5.236735316907856e-08,3.900009330244419e-08,0.3007801246333375,0.126900628
33,3.9122885444465986e-08,5.2704515807493564e-08,3.9122885444465986e-08,0.3007488272284107,0.126860917
34,3.827985294617605e-08,5.158475814789326e-08,3.827985294617605e-08,0.29812372878258875,0.126800954
34,3.919802002504914e-08,5.2671351367746645e-08,3.919802002504914e-08,0.3016605949678352,0.126890048
33,3.9110616339616386e-08,5.26789898428323e-08,3.9110616339616386e-08,0.300782426927436,0.126860946
34,3.8280361101984066e-08,5.158499210965828e-08,3.8280361101984066e-08,0.29813196493359895,0.126800984
35,3.779542418712155e-08,5.1270994947626356e-08,3.779542418712155e-08,0.29473772121795927,0.126755759
33,3.91215139509149e-08,5.267653076812083e-08,3.91215139509149e-08,0.30101484083612173,0.126860976
34,3.8281021155341906e-08,5.158646178901921e-08,3.8281021155341906e-08,0.29813236995350745,0.126801014
35,3.78089001761257e-08,5.1278492125077275e-08,3.78089001761257e-08,0.29475600338111707,0.126757994
36,3.806414739678669e-08,5.142099065370865e-08,3.806414739678669e-08,0.2960590546767841,0.126703545
33,3.82828876358916e-08,5.222792916677782e-08,3.82828876358916e-08,0.29620212027377824,0.126732692
34,3.82734340706288e-08,5.158185969874128e-08,3.82734340706288e-08,0.29798770560669235,0.126802638
35,3.7794701766199226e-08,5.127322672187727e-08,3.7794701766199226e-08,0.2947480587418452,0.126755193
34,3.74292420925926e-08,5.132958769488486e-08,3.74292420925926e-08,0.29333286551094945,0.126639917
34,3.7818559035143607e-08,5.160277960688032e-08,3.7818559035143607e-08,0.29555009446811953,0.126664057
34,3.783161497260738e-08,5.1490071304115314e-08,3.783161497260738e-08,0.29537492658796205,0.12670961
33,3.8063735117981215e-08,5.149743259569603e-08,3.8063735117981215e-08,0.2950376494857843,0.126772135
34,3.80404257478764e-08,5.1623101072629675e-08,3.80404257478764e-08,0.2964638367014452,0.126742095
34,3.705592079080164e-08,5.128703189152519e-08,3.705592079080164e-08,0.29063518192003185,0.126590043
34,3.714570508511719e-08,5.126853244736843e-08,3.714570508511719e-08,0.2912737226774691,0.126607835
34,3.752392505559683e-08,5.144115753532366e-08,3.752392505559683e-08,0.2937942880724701,0.126645014
34,3.7596891005118075e-08,5.1357449720169245e-08,3.7596891005118075e-08,0.2938559667316195,0.126685113
33,3.7861252881608897e-08,5.1547350690157586e-08,3.7861252881608897e-08,0.29468088662999403,0.126715377
35,3.6812118525272206e-08,5.1068470695185876e-08,3.6812118525272206e-08,0.28948348235827076,0.126570687
33,3.651709223959735e-08,5.0615137186481405e-08,3.651709223959735e-08,0.28937478995711363,0.126557469
34,3.754929158763396e-08,5.180239909593581e-08,3.754929158763396e-08,0.29333693096792246,0.126596361
34,3.762615023294771e-08,5.1660892904410516e-08,3.762615023294771e-08,0.2942227744238522,0.12663053
34,3.7550374823251136e-08,5.1472945484782055e-08,3.7550374823251136e-08,0.29394119013159475,0.126644894
37,3.708897962780791e-08,5.111948753643582e-08,3.708897962780791e-08,0.290340706340524,0.126568615
35,3.625398404293155e-08,5.041564910305988e-08,3.625398404293155e-08,0.2874154829222333,0.126553476
33,3.595303446575364e-08,5.003647494278393e-08,3.595303446575364e-08,0.28668799133822853,0.126546293
34,3.695510011263536e-08,5.099895693397401e-08,3.695510011263536e-08,0.2906527714650124,0.126592666
35,3.6249707453108694e-08,5.041011116939918e-08,3.6249707453108694e-08,0.28739276344433534,0.126553446
37,3.7059821809005616e-08,5.124675533517269e-08,3.7059821809005616e-08,0.28989180369439643,0.126561195
33,3.527070442735902e-08,4.9311012965545616e-08,3.527070442735902e-08,0.2835323676609713,0.126545027
34,3.543661131304043e-08,4.988758535116051e-08,3.543661131304043e-08,0.28328224678303043,0.126553833
34,3.667272490266723e-08,5.104934478141921e-08,3.667272490266723e-08,0.28953783425263746,0.12654981
34,3.589634465982679e-08,5.027046956367274e-08,3.589634465982679e-08,0.2857253369781789,0.126544863
34,3.6507819160681055e-08,5.1073586326558655e-08,3.6507819160681055e-08,0.28780370989626625,0.126548067
33,3.459805887573928e-08,4.850485084892098e-08,3.459805887573928e-08,0.28097812766451097,0.126551107
36,3.568196443231803e-08,5.0354078625519035e-08,3.568196443231803e-08,0.28306992804974324,0.12664631
34,3.629891413359313e-08,5.103797487938224e-08,3.629891413359313e-08,0.2869582773068383,0.126544788
35,3.446866029559255e-08,4.830935376272568e-08,3.446866029559255e-08,0.2793502088272802,0.12657471
34,3.51948770514853e-08,4.930644512602478e-08,3.51948770514853e-08,0.28136066045245334,0.126569018
36,3.5669812288451334e-08,5.033663468627786e-08,3.5669812288451334e-08,0.28296648694952425,0.126646295
34,3.394918730634905e-08,4.856951169512667e-08,3.394918730634905e-08,0.27517692843532204,0.126739532
36,3.566348571907365e-08,5.032341792362505e-08,3.566348571907365e-08,0.2829452292357989,0.126646295
35,3.5643676608901076e-08,5.0310168806901716e-08,3.5643676608901076e-08,0.28198967314322143,0.126646325
34,3.4176563964800145e-08,4.852331048532243e-08,3.4176563964800145e-08,0.2782331991460707,0.126734152
33,3.448071048504934e-08,4.960384087650747e-08,3.448071048504934e-08,0.2771321355021902,0.1267571
33,3.380607419500076e-08,4.850411520496419e-08,3.380607419500076e-08,0.2744646229629336,0.126798883
34,3.4149790641105894e-08,4.848716923368862e-08,3.4149790641105894e-08,0.2781138837952576,0.126734152
34,3.427170567422285e-08,4.857299383025786e-08,3.427170567422285e-08,0.2785910238594483,0.126708522
35,3.327246524833754e-08,4.805443014678182e-08,3.327246524833754e-08,0.2713893264606227,0.126655638
35,3.400443359240189e-08,4.93577873845506e-08,3.400443359240189e-08,0.27333866182807215,0.126699612
